date_id,currency_code,rate_to_usd
20240721,USD,1
20240722,CAD,1.375
20240722,EUR,0.91844
20240722,GBP,0.77347
20240722,JPY,156.87
20240722,USD,1
20240723,CAD,1.3761
20240723,EUR,0.92081
20240723,GBP,0.77415
20240723,JPY,156.21
20240723,USD,1
20240724,CAD,1.3784
20240724,EUR,0.92183
20240724,GBP,0.77409
20240724,JPY,154.16
20240724,USD,1
20240725,CAD,1.3842
20240725,EUR,0.92157
20240725,GBP,0.7767
20240725,JPY,152.63
20240725,USD,1
20240726,CAD,1.382
20240726,EUR,0.92081
20240726,GBP,0.77696
20240726,JPY,154.55
20240726,USD,1
20240727,CAD,1.382
20240727,EUR,0.92081
20240727,GBP,0.77696
20240727,JPY,154.55
20240727,USD,1
20240728,CAD,1.382
20240728,EUR,0.92081
20240728,GBP,0.77696
20240728,JPY,154.55
20240728,USD,1
20240729,CAD,1.3845
20240729,EUR,0.92447
20240729,GBP,0.77974
20240729,JPY,153.87
20240729,USD,1
20240730,CAD,1.3854
20240730,EUR,0.92387
20240730,GBP,0.77846
20240730,JPY,154.85
20240730,USD,1
20240731,CAD,1.3832
20240731,EUR,0.92353
20240731,GBP,0.77928
20240731,JPY,150.31
20240731,USD,1
20240801,CAD,1.3821
20240801,EUR,0.92687
20240801,GBP,0.78161
20240801,JPY,150.76
20240801,USD,1
20240802,CAD,1.3876
20240802,EUR,0.92293
20240802,GBP,0.78449
20240802,JPY,148.93
20240802,USD,1
20240803,CAD,1.3876
20240803,EUR,0.92293
20240803,GBP,0.78449
20240803,JPY,148.93
20240803,USD,1
20240804,CAD,1.3876
20240804,EUR,0.92293
20240804,GBP,0.78449
20240804,JPY,148.93
20240804,USD,1
20240805,CAD,1.385
20240805,EUR,0.91191
20240805,GBP,0.78313
20240805,JPY,142.24
20240805,USD,1
20240806,CAD,1.3831
20240806,EUR,0.91617
20240806,GBP,0.78789
20240806,JPY,145.02
20240806,USD,1
20240807,CAD,1.3743
20240807,EUR,0.91558
20240807,GBP,0.78564
20240807,JPY,147.06
20240807,USD,1
20240808,CAD,1.3743
20240808,EUR,0.91491
20240808,GBP,0.78768
20240808,JPY,146.15
20240808,USD,1
20240809,CAD,1.3746
20240809,EUR,0.916
20240809,GBP,0.78509
20240809,JPY,146.86
20240809,USD,1
20240810,CAD,1.3746
20240810,EUR,0.916
20240810,GBP,0.78509
20240810,JPY,146.86
20240810,USD,1
20240811,CAD,1.3746
20240811,EUR,0.916
20240811,GBP,0.78509
20240811,JPY,146.86
20240811,USD,1
20240812,CAD,1.3728
20240812,EUR,0.91533
20240812,GBP,0.7831
20240812,JPY,147.6
20240812,USD,1
20240813,CAD,1.3735
20240813,EUR,0.91483
20240813,GBP,0.78179
20240813,JPY,147.44
20240813,USD,1
20240814,CAD,1.3717
20240814,EUR,0.90752
20240814,GBP,0.7785
20240814,JPY,147
20240814,USD,1
20240815,CAD,1.3704
20240815,EUR,0.90818
20240815,GBP,0.77754
20240815,JPY,147.25
20240815,USD,1
20240816,CAD,1.373
20240816,EUR,0.90959
20240816,GBP,0.77431
20240816,JPY,148.01
20240816,USD,1
20240817,CAD,1.373
20240817,EUR,0.90959
20240817,GBP,0.77431
20240817,JPY,148.01
20240817,USD,1
20240818,CAD,1.373
20240818,EUR,0.90959
20240818,GBP,0.77431
20240818,JPY,148.01
20240818,USD,1
20240819,CAD,1.3674
20240819,EUR,0.90572
20240819,GBP,0.77206
20240819,JPY,146.02
20240819,USD,1
20240820,CAD,1.361
20240820,EUR,0.9022
20240820,GBP,0.76862
20240820,JPY,146.32
20240820,USD,1
20240821,CAD,1.3599
20240821,EUR,0.8996
20240821,GBP,0.76739
20240821,JPY,145.97
20240821,USD,1
20240822,CAD,1.3588
20240822,EUR,0.89807
20240822,GBP,0.76285
20240822,JPY,146.06
20240822,USD,1
20240823,CAD,1.3583
20240823,EUR,0.8992
20240823,GBP,0.76192
20240823,JPY,146
20240823,USD,1
20240824,CAD,1.3583
20240824,EUR,0.8992
20240824,GBP,0.76192
20240824,JPY,146
20240824,USD,1
20240825,CAD,1.3583
20240825,EUR,0.8992
20240825,GBP,0.76192
20240825,JPY,146
20240825,USD,1
20240826,CAD,1.3505
20240826,EUR,0.89582
20240826,GBP,0.75826
20240826,JPY,144.17
20240826,USD,1
20240827,CAD,1.3475
20240827,EUR,0.8959
20240827,GBP,0.75648
20240827,JPY,144.45
20240827,USD,1
20240828,CAD,1.3477
20240828,EUR,0.89952
20240828,GBP,0.75707
20240828,JPY,144.44
20240828,USD,1
20240829,CAD,1.3462
20240829,EUR,0.90188
20240829,GBP,0.75915
20240829,JPY,144.62
20240829,USD,1
20240830,CAD,1.3476
20240830,EUR,0.90196
20240830,GBP,0.75873
20240830,JPY,145.39
20240830,USD,1
20240831,CAD,1.3476
20240831,EUR,0.90196
20240831,GBP,0.75873
20240831,JPY,145.39
20240831,USD,1
20240901,CAD,1.3476
20240901,EUR,0.90196
20240901,GBP,0.75873
20240901,JPY,145.39
20240901,USD,1
20240902,CAD,1.35
20240902,EUR,0.90408
20240902,GBP,0.7614
20240902,JPY,146.97
20240902,USD,1
20240903,CAD,1.3549
20240903,EUR,0.90621
20240903,GBP,0.76198
20240903,JPY,146.14
20240903,USD,1
20240904,CAD,1.3557
20240904,EUR,0.90498
20240904,GBP,0.76243
20240904,JPY,145.03
20240904,USD,1
20240905,CAD,1.3514
20240905,EUR,0.90114
20240905,GBP,0.75983
20240905,JPY,143.46
20240905,USD,1
20240906,CAD,1.3495
20240906,EUR,0.90066
20240906,GBP,0.75919
20240906,JPY,143.14
20240906,USD,1
20240907,CAD,1.3495
20240907,EUR,0.90066
20240907,GBP,0.75919
20240907,JPY,143.14
20240907,USD,1
20240908,CAD,1.3495
20240908,EUR,0.90066
20240908,GBP,0.75919
20240908,JPY,143.14
20240908,USD,1
20240909,CAD,1.3564
20240909,EUR,0.90555
20240909,GBP,0.76397
20240909,JPY,143.56
20240909,USD,1
20240910,CAD,1.3574
20240910,EUR,0.90654
20240910,GBP,0.76389
20240910,JPY,143.06
20240910,USD,1
20240911,CAD,1.3581
20240911,EUR,0.90555
20240911,GBP,0.76406
20240911,JPY,141.81
20240911,USD,1
20240912,CAD,1.3584
20240912,EUR,0.90777
20240912,GBP,0.7667
20240912,JPY,142.54
20240912,USD,1
20240913,CAD,1.3592
20240913,EUR,0.90245
20240913,GBP,0.76234
20240913,JPY,140.93
20240913,USD,1
20240914,CAD,1.3592
20240914,EUR,0.90245
20240914,GBP,0.76234
20240914,JPY,140.93
20240914,USD,1
20240915,CAD,1.3592
20240915,EUR,0.90245
20240915,GBP,0.76234
20240915,JPY,140.93
20240915,USD,1
20240916,CAD,1.358
20240916,EUR,0.8988
20240916,GBP,0.75749
20240916,JPY,139.91
20240916,USD,1
20240917,CAD,1.3586
20240917,EUR,0.89775
20240917,GBP,0.7566
20240917,JPY,140.69
20240917,USD,1
20240918,CAD,1.359
20240918,EUR,0.89896
20240918,GBP,0.75715
20240918,JPY,141.98
20240918,USD,1
20240919,CAD,1.3544
20240919,EUR,0.89638
20240919,GBP,0.75254
20240919,JPY,143
20240919,USD,1
20240920,CAD,1.3566
20240920,EUR,0.89558
20240920,GBP,0.75148
20240920,JPY,144.26
20240920,USD,1
20240921,CAD,1.3566
20240921,EUR,0.89558
20240921,GBP,0.75148
20240921,JPY,144.26
20240921,USD,1
20240922,CAD,1.3566
20240922,EUR,0.89558
20240922,GBP,0.75148
20240922,JPY,144.26
20240922,USD,1
20240923,CAD,1.3549
20240923,EUR,0.89936
20240923,GBP,0.75113
20240923,JPY,143.52
20240923,USD,1
20240924,CAD,1.3503
20240924,EUR,0.89823
20240924,GBP,0.74751
20240924,JPY,143.84
20240924,USD,1
20240925,CAD,1.3439
20240925,EUR,0.89334
20240925,GBP,0.7473
20240925,JPY,144.26
20240925,USD,1
20240926,CAD,1.3469
20240926,EUR,0.89646
20240926,GBP,0.7479
20240926,JPY,144.13
20240926,USD,1
20240927,CAD,1.3476
20240927,EUR,0.89622
20240927,GBP,0.74689
20240927,JPY,143.06
20240927,USD,1
20240928,CAD,1.3476
20240928,EUR,0.89622
20240928,GBP,0.74689
20240928,JPY,143.06
20240928,USD,1
20240929,CAD,1.3476
20240929,EUR,0.89622
20240929,GBP,0.74689
20240929,JPY,143.06
20240929,USD,1
20240930,CAD,1.3516
20240930,EUR,0.89318
20240930,GBP,0.74619
20240930,JPY,142.75
20240930,USD,1
20241001,CAD,1.3518
20241001,EUR,0.90204
20241001,GBP,0.75043
20241001,JPY,143.76
20241001,USD,1
20241002,CAD,1.3487
20241002,EUR,0.90326
20241002,GBP,0.75231
20241002,JPY,144.76
20241002,USD,1
20241003,CAD,1.3538
20241003,EUR,0.90588
20241003,GBP,0.76328
20241003,JPY,146.73
20241003,USD,1
20241004,CAD,1.3557
20241004,EUR,0.9067
20241004,GBP,0.75923
20241004,JPY,146.6
20241004,USD,1
20241005,CAD,1.3557
20241005,EUR,0.9067
20241005,GBP,0.75923
20241005,JPY,146.6
20241005,USD,1
20241006,CAD,1.3557
20241006,EUR,0.9067
20241006,GBP,0.75923
20241006,JPY,146.6
20241006,USD,1
20241007,CAD,1.358
20241007,EUR,0.91058
20241007,GBP,0.76414
20241007,JPY,148.09
20241007,USD,1
20241008,CAD,1.3641
20241008,EUR,0.91058
20241008,GBP,0.76287
20241008,JPY,147.96
20241008,USD,1
20241009,CAD,1.3676
20241009,EUR,0.91266
20241009,GBP,0.76426
20241009,JPY,148.74
20241009,USD,1
20241010,CAD,1.375
20241010,EUR,0.91475
20241010,GBP,0.76551
20241010,JPY,148.97
20241010,USD,1
20241011,CAD,1.3771
20241011,EUR,0.91424
20241011,GBP,0.76527
20241011,JPY,148.97
20241011,USD,1
20241012,CAD,1.3771
20241012,EUR,0.91424
20241012,GBP,0.76527
20241012,JPY,148.97
20241012,USD,1
20241013,CAD,1.3771
20241013,EUR,0.91424
20241013,GBP,0.76527
20241013,JPY,148.97
20241013,USD,1
20241014,CAD,1.3786
20241014,EUR,0.91617
20241014,GBP,0.76651
20241014,JPY,149.69
20241014,USD,1
20241015,CAD,1.3815
20241015,EUR,0.91718
20241015,GBP,0.76451
20241015,JPY,149.36
20241015,USD,1
20241016,CAD,1.3777
20241016,EUR,0.91768
20241016,GBP,0.76723
20241016,JPY,149.19
20241016,USD,1
20241017,CAD,1.3782
20241017,EUR,0.9203
20241017,GBP,0.76804
20241017,JPY,149.55
20241017,USD,1
20241018,CAD,1.3792
20241018,EUR,0.92191
20241018,GBP,0.76671
20241018,JPY,150.04
20241018,USD,1
20241019,CAD,1.3792
20241019,EUR,0.92191
20241019,GBP,0.76671
20241019,JPY,150.04
20241019,USD,1
20241020,CAD,1.3792
20241020,EUR,0.92191
20241020,GBP,0.76671
20241020,JPY,150.04
20241020,USD,1
20241021,CAD,1.3819
20241021,EUR,0.9214
20241021,GBP,0.76767
20241021,JPY,150
20241021,USD,1
20241022,CAD,1.3829
20241022,EUR,0.92413
20241022,GBP,0.77017
20241022,JPY,150.84
20241022,USD,1
20241023,CAD,1.3839
20241023,EUR,0.92876
20241023,GBP,0.77225
20241023,JPY,152.93
20241023,USD,1
20241024,CAD,1.3815
20241024,EUR,0.92584
20241024,GBP,0.77039
20241024,JPY,151.95
20241024,USD,1
20241025,CAD,1.3847
20241025,EUR,0.92379
20241025,GBP,0.77005
20241025,JPY,151.92
20241025,USD,1
20241026,CAD,1.3847
20241026,EUR,0.92379
20241026,GBP,0.77005
20241026,JPY,151.92
20241026,USD,1
20241027,CAD,1.3847
20241027,EUR,0.92379
20241027,GBP,0.77005
20241027,JPY,151.92
20241027,USD,1
20241028,CAD,1.3894
20241028,EUR,0.92439
20241028,GBP,0.76992
20241028,JPY,152.69
20241028,USD,1
20241029,CAD,1.3905
20241029,EUR,0.92816
20241029,GBP,0.77056
20241029,JPY,153.76
20241029,USD,1
20241030,CAD,1.3936
20241030,EUR,0.92464
20241030,GBP,0.77138
20241030,JPY,153.41
20241030,USD,1
20241031,CAD,1.3907
20241031,EUR,0.91895
20241031,GBP,0.76965
20241031,JPY,152.82
20241031,USD,1
20241101,CAD,1.3913
20241101,EUR,0.9187
20241101,GBP,0.77169
20241101,JPY,152.08
20241101,USD,1
20241102,CAD,1.3913
20241102,EUR,0.9187
20241102,GBP,0.77169
20241102,JPY,152.08
20241102,USD,1
20241103,CAD,1.3913
20241103,EUR,0.9187
20241103,GBP,0.77169
20241103,JPY,152.08
20241103,USD,1
20241104,CAD,1.3899
20241104,EUR,0.91709
20241104,GBP,0.77094
20241104,JPY,151.75
20241104,USD,1
20241105,CAD,1.3883
20241105,EUR,0.91768
20241105,GBP,0.77012
20241105,JPY,152.27
20241105,USD,1
20241106,CAD,1.3925
20241106,EUR,0.93502
20241106,GBP,0.77815
20241106,JPY,154.32
20241106,USD,1
20241107,CAD,1.3871
20241107,EUR,0.92721
20241107,GBP,0.7713
20241107,JPY,153.65
20241107,USD,1
20241108,CAD,1.3909
20241108,EUR,0.92833
20241108,GBP,0.77226
20241108,JPY,152.41
20241108,USD,1
20241109,CAD,1.3909
20241109,EUR,0.92833
20241109,GBP,0.77226
20241109,JPY,152.41
20241109,USD,1
20241110,CAD,1.3909
20241110,EUR,0.92833
20241110,GBP,0.77226
20241110,JPY,152.41
20241110,USD,1
20241111,CAD,1.394
20241111,EUR,0.93888
20241111,GBP,0.77627
20241111,JPY,153.81
20241111,USD,1
20241112,CAD,1.3939
20241112,EUR,0.94189
20241112,GBP,0.78021
20241112,JPY,154.2
20241112,USD,1
20241113,CAD,1.3962
20241113,EUR,0.94082
20241113,GBP,0.78477
20241113,JPY,154.96
20241113,USD,1
20241114,CAD,1.4012
20241114,EUR,0.9494
20241114,GBP,0.7895
20241114,JPY,155.93
20241114,USD,1
20241115,CAD,1.4042
20241115,EUR,0.94491
20241115,GBP,0.78858
20241115,JPY,155.31
20241115,USD,1
20241116,CAD,1.4042
20241116,EUR,0.94491
20241116,GBP,0.78858
20241116,JPY,155.31
20241116,USD,1
20241117,CAD,1.4042
20241117,EUR,0.94491
20241117,GBP,0.78858
20241117,JPY,155.31
20241117,USD,1
20241118,CAD,1.4095
20241118,EUR,0.94769
20241118,GBP,0.79189
20241118,JPY,155.17
20241118,USD,1
20241119,CAD,1.4022
20241119,EUR,0.94536
20241119,GBP,0.79068
20241119,JPY,153.82
20241119,USD,1
20241120,CAD,1.3981
20241120,EUR,0.94679
20241120,GBP,0.78943
20241120,JPY,155.67
20241120,USD,1
20241121,CAD,1.3965
20241121,EUR,0.95003
20241121,GBP,0.79112
20241121,JPY,154.41
20241121,USD,1
20241122,CAD,1.3985
20241122,EUR,0.96043
20241122,GBP,0.79913
20241122,JPY,154.48
20241122,USD,1
20241123,CAD,1.3985
20241123,EUR,0.96043
20241123,GBP,0.79913
20241123,JPY,154.48
20241123,USD,1
20241124,CAD,1.3985
20241124,EUR,0.96043
20241124,GBP,0.79913
20241124,JPY,154.48
20241124,USD,1
20241125,CAD,1.3957
20241125,EUR,0.95283
20241125,GBP,0.79528
20241125,JPY,154.02
20241125,USD,1
20241126,CAD,1.4097
20241126,EUR,0.95039
20241126,GBP,0.79339
20241126,JPY,153.14
20241126,USD,1
20241127,CAD,1.406
20241127,EUR,0.94958
20241127,GBP,0.79195
20241127,JPY,151.6
20241127,USD,1
20241128,CAD,1.4011
20241128,EUR,0.94859
20241128,GBP,0.78951
20241128,JPY,151.67
20241128,USD,1
20241129,CAD,1.4009
20241129,EUR,0.94679
20241129,GBP,0.78778
20241129,JPY,150.2
20241129,USD,1
20241130,CAD,1.4009
20241130,EUR,0.94679
20241130,GBP,0.78778
20241130,JPY,150.2
20241130,USD,1
20241201,CAD,1.4009
20241201,EUR,0.94679
20241201,GBP,0.78778
20241201,JPY,150.2
20241201,USD,1
20241202,CAD,1.4036
20241202,EUR,0.95175
20241202,GBP,0.78898
20241202,JPY,150.13
20241202,USD,1
20241203,CAD,1.4034
20241203,EUR,0.95129
20241203,GBP,0.79074
20241203,JPY,149.64
20241203,USD,1
20241204,CAD,1.4063
20241204,EUR,0.95311
20241204,GBP,0.78946
20241204,JPY,151.15
20241204,USD,1
20241205,CAD,1.405
20241205,EUR,0.94877
20241205,GBP,0.78558
20241205,JPY,150.4
20241205,USD,1
20241206,CAD,1.4065
20241206,EUR,0.94509
20241206,GBP,0.78305
20241206,JPY,150.51
20241206,USD,1
20241207,CAD,1.4065
20241207,EUR,0.94509
20241207,GBP,0.78305
20241207,JPY,150.51
20241207,USD,1
20241208,CAD,1.4065
20241208,EUR,0.94509
20241208,GBP,0.78305
20241208,JPY,150.51
20241208,USD,1
20241209,CAD,1.4117
20241209,EUR,0.94625
20241209,GBP,0.78354
20241209,JPY,150.83
20241209,USD,1
20241210,CAD,1.4162
20241210,EUR,0.94994
20241210,GBP,0.78422
20241210,JPY,151.74
20241210,USD,1
20241211,CAD,1.4186
20241211,EUR,0.95175
20241211,GBP,0.78479
20241211,JPY,152.61
20241211,USD,1
20241212,CAD,1.4169
20241212,EUR,0.9532
20241212,GBP,0.7857
20241212,JPY,152.13
20241212,USD,1
20241213,CAD,1.4218
20241213,EUR,0.95075
20241213,GBP,0.78953
20241213,JPY,153.5
20241213,USD,1
20241214,CAD,1.4218
20241214,EUR,0.95075
20241214,GBP,0.78953
20241214,JPY,153.5
20241214,USD,1
20241215,CAD,1.4218
20241215,EUR,0.95075
20241215,GBP,0.78953
20241215,JPY,153.5
20241215,USD,1
20241216,CAD,1.4249
20241216,EUR,0.95256
20241216,GBP,0.7901
20241216,JPY,154.06
20241216,USD,1
20241217,CAD,1.4285
20241217,EUR,0.95265
20241217,GBP,0.78735
20241217,JPY,153.98
20241217,USD,1
20241218,CAD,1.4312
20241218,EUR,0.95274
20241218,GBP,0.7862
20241218,JPY,153.89
20241218,USD,1
20241219,CAD,1.4363
20241219,EUR,0.962
20241219,GBP,0.79312
20241219,JPY,156.87
20241219,USD,1
20241220,CAD,1.4385
20241220,EUR,0.96246
20241220,GBP,0.79851
20241220,JPY,156.78
20241220,USD,1
20241221,CAD,1.4385
20241221,EUR,0.96246
20241221,GBP,0.79851
20241221,JPY,156.78
20241221,USD,1
20241222,CAD,1.4385
20241222,EUR,0.96246
20241222,GBP,0.79851
20241222,JPY,156.78
20241222,USD,1
20241223,CAD,1.4412
20241223,EUR,0.96219
20241223,GBP,0.79857
20241223,JPY,157.18
20241223,USD,1
20241224,CAD,1.4418
20241224,EUR,0.962
20241224,GBP,0.79658
20241224,JPY,157.05
20241224,USD,1
20241225,CAD,1.4418
20241225,EUR,0.962
20241225,GBP,0.79658
20241225,JPY,157.05
20241225,USD,1
20241226,CAD,1.4418
20241226,EUR,0.962
20241226,GBP,0.79658
20241226,JPY,157.05
20241226,USD,1
20241227,CAD,1.4377
20241227,EUR,0.95831
20241227,GBP,0.79634
20241227,JPY,157.79
20241227,USD,1
20241228,CAD,1.4377
20241228,EUR,0.95831
20241228,GBP,0.79634
20241228,JPY,157.79
20241228,USD,1
20241229,CAD,1.4377
20241229,EUR,0.95831
20241229,GBP,0.79634
20241229,JPY,157.79
20241229,USD,1
20241230,CAD,1.4396
20241230,EUR,0.95749
20241230,GBP,0.79424
20241230,JPY,157.57
20241230,USD,1
20241231,CAD,1.4388
20241231,EUR,0.96256
20241231,GBP,0.79813
20241231,JPY,156.95
20241231,USD,1
